6637298,"577 Isham St",40.86897,-73.920221,227
10972162,"961 E 174th Street",40.836769,-73.885964,228
10949741,"226 W 135th St",40.815524,-73.94458,229
6349484,"81 Montgomery Ave",40.978945,-73.807347,230
6341321,"720 Milton Rd",40.956388,-73.689168,231
6570981,"271 W 125th St",40.809188,-73.949248,232
10840804,"1224 Anderson Ave",40.839913,-73.981029,233
10980352,"415 Bedford Rd",41.13449,-73.789756,234
6573520,"3203 Boston Rd",40.871779,-73.855659,235
6432165,"30 Shore Rd",40.835544,-73.700875,236
6576304,"10 Pleasantville Rd",41.166416,-73.849228,237
6170352,"590 S Broadway",40.914248,-73.896763,238
6633283,"368 Willis Ave",40.811651,-73.921035,239
6312876,"435 5th Ave",40.918624,-73.805821,240
6485760,"215 W 125th St",40.810028,-73.950752,241
10981953,"840 Mclean Ave",40.905695,-73.870467,242
6427131,"72 E 3rd St",40.907481,-73.831889,243
6550646,"175 W 1st St",40.909981,-73.844202,244
6203163,"121 Stevens Ave",40.911504,-73.839965,245
6146460,"6 Spring St",40.995161,-73.882282,246
6393468,"2400 Delanoy Ave",40.862597,-73.834249,247
6693542,"460 Willis Ave",40.81363,-73.9194,248
10951114,"4960 Broadway Ste 1C",40.867646,-73.920143,249
6159441,"221 N Central Ave",41.026128,-73.791848,250
10978695,"2421 Boston Post Rd",40.92227,-73.762669,251
6352709,"3 Barker Ave",41.034542,-73.770779,252
1741132,"40 W Elm St",41.026848,-73.626149,253
6153642,"6 Old Rd",41.051386,-73.811298,254
10556492,"55 Route 59",41.094409,-73.936616,255
1743510,"1 Sound Shore Dr",41.028788,-73.602458,256
1732402,"429 Boston Post Rd",40.993861,-73.67464,257
6392485,"3010 N Westchester Ave",41.009211,-73.697574,258
10950801,"353 Fort Washington Ave",40.84655,-73.940218,259
6373283,"815 Morris Park Ave",40.846098,-73.862149,260
6630254,"1 Hewlett Rd",40.814386,-73.620926,261
10972003,"980 Longwood Avenue",40.817251,-73.897867,262
6241616,"56 S Broadway",41.074023,-73.859091,263
10450306,"555 North Ave",40.853901,-73.9832,264
6607171,"362 US Hwy 9w",41.168143,-73.937606,265
5711096,"43 Beveridge St",40.898933,-73.997754,266
6365074,"3421 Broadway",40.823263,-73.952762,267
6630800,"94 White Plains Rd",41.063532,-73.861161,268
6557741,"1034 N Broadway",40.969577,-73.884518,269
1683719,"73 New St",41.006717,-73.655893,270
6576374,"10 Country Club Dr",41.051451,-73.716128,271
10969315,"2239 Creston Avenue",40.856573,-73.901673,272
6352821,"448 Bedford Rd",41.126242,-73.693665,273
